0.52484,0.62455,0.89341,0,0.084681,10,0.031929,-51.996
0.085939,0.15007,0.81274,0,0.074484,10,0.034045,-50.841
0.64283,0.45855,0.67801,0,0.062028,10,0.034521,-50.591
0.58694,0.58239,0.72294,0,0.067252,10,0.034522,-50.591
0.55257,0.11778,0.99789,0,0.098968,10,0.034768,-50.463
0.74491,0.85926,0.88925,0,0.067389,10,0.034819,-50.437
0.33725,0.23902,0.82902,0,0.065986,10,0.035312,-50.183
0.44192,0.62056,0.99911,0,0.076567,10,0.035731,-49.971
0.33393,0.95576,0.67078,0,0.06192,10,0.035845,-49.914
0.5418,0.25096,0.60577,0,0.055127,10,0.035968,-49.852
0.10493,0.013203,0.71207,0,0.056209,10,0.036087,-49.793
0.31719,0.75017,0.95201,0,0.092832,10,0.036203,-49.735
0.99004,0.37439,0.87285,0,0.060069,10,0.036447,-49.614
0.90574,0.06536,0.85169,0,0.07727,10,0.036465,-49.605
0.2203,0.092409,0.49264,0,0.045449,10,0.036534,-49.571
0.11492,0.0054829,0.42845,0,0.035514,10,0.036591,-49.543
0.12717,0.033954,0.71458,0,0.063187,10,0.036591,-49.543
0.38513,0.17535,0.75802,0,0.066662,10,0.036609,-49.534
0.32847,0.73461,0.99487,0,0.10199,10,0.036639,-49.519
0.56941,0.95972,0.99855,0,0.097238,10,0.036746,-49.467
0.65819,0.43161,0.72527,0,0.050743,10,0.036816,-49.433
0.83599,0.4386,0.952,0,0.08387,10,0.036877,-49.403
0.69948,0.84038,0.60431,0,0.048557,10,0.037038,-49.325
0.48968,0.77751,0.6358,0,0.054575,10,0.037042,-49.323
0.16836,0.057345,0.44686,0,0.036615,10,0.037054,-49.317
0.73291,0.15979,0.97595,0,0.093199,10,0.037151,-49.27
0.36696,0.2651,0.57703,0,0.05175,10,0.037158,-49.266
0.59027,0.12643,0.67702,0,0.056213,10,0.037161,-49.265
0.42706,0.67956,0.49269,0,0.038342,10,0.037163,-49.264
0.64768,0.54657,0.66152,0,0.06227,10,0.037193,-49.249
0.84574,0.21346,0.71037,0,0.063038,10,0.037196,-49.248
0.8261,0.97455,0.82976,0,0.091562,10,0.037197,-49.248
1.0707,0.12098,0.66472,0,0.050602,10,0.037197,-49.247
0.10288,0.31406,0.65314,0,0.068551,10,0.037217,-49.238
0.66544,0.45864,0.91435,0,0.071783,10,0.037226,-49.234
0.3186,0.73067,0.70459,0,0.057049,10,0.037241,-49.226
0.95868,0.72186,0.58971,0,0.04974,10,0.037343,-49.177
0.7548,0.82703,0.46047,0,0.033604,10,0.037349,-49.174
0.61193,0.70597,0.91034,0,0.088329,10,0.037354,-49.172
0.16529,0.25202,0.65947,0,0.070564,10,0.037403,-49.148
0.77509,0.1156,0.76397,0,0.06074,10,0.037438,-49.131
0.78039,0.62533,0.82903,0,0.079318,10,0.037491,-49.106
0.13822,0.11373,0.3721,0,0.032019,10,0.03751,-49.097
0.84336,0.97786,0.52565,0,0.040789,10,0.037536,-49.084
0.97549,0.84348,0.93714,0,0.077362,10,0.037561,-49.072
0.62702,0.040114,0.63375,0,0.054987,10,0.037563,-49.071
0.64332,0.79733,0.79426,0,0.083547,10,0.037574,-49.066
0.57051,0.80417,0.50667,0,0.039868,10,0.037575,-49.065
0.83343,0.58382,0.79855,0,0.075967,10,0.037598,-49.054
0.14033,0.0024545,0.93838,0,0.066799,10,0.037599,-49.054
