0.66472,0.34573,0.74465,0,0.86116,10,0.22924,-16.514
0.59601,0.62571,0.69872,0,0.79583,10,0.23075,-16.396
0.42467,0.82031,0.66241,0,0.90599,10,0.23181,-16.313
0.91603,0.18222,0.60636,0,0.77807,10,0.23207,-16.293
0.77135,0.5486,0.78222,0,0.95803,10,0.2325,-16.259
0.86305,0.5992,0.82407,0,0.77134,10,0.23274,-16.241
0.90025,0.37505,0.52996,0,0.5914,10,0.23274,-16.241
0.92571,0.55963,0.90328,0,0.96591,10,0.23286,-16.232
0.94831,0.9006,0.64465,0,0.76755,10,0.23288,-16.23
0.63945,0.22332,0.48714,0,0.65414,10,0.23288,-16.23
0.7911,0.42095,0.87294,0,0.87917,10,0.23305,-16.217
0.75371,0.40092,0.46697,0,0.53991,10,0.23312,-16.212
0.83696,0.1215,0.79231,0,0.83343,10,0.23338,-16.192
0.94985,0.63961,0.72561,0,0.846,10,0.23355,-16.178
0.88259,0.96906,0.71111,0,0.85617,10,0.2336,-16.175
0.63015,0.37261,0.73063,0,0.82496,10,0.23366,-16.17
0.75835,0.37418,0.73884,0,0.97239,10,0.23373,-16.165
0.87718,0.19959,0.77199,0,0.93694,10,0.23373,-16.165
0.56476,0.21735,0.74926,0,0.8768,10,0.23401,-16.143
0.81618,0.93201,0.89927,0,0.99041,10,0.23408,-16.138
0.78796,0.51233,0.72338,0,0.8348,10,0.23431,-16.12
0.40367,0.38803,0.74824,0,0.89608,10,0.23435,-16.117
0.52374,0.08564,0.59201,0,0.75784,10,0.23439,-16.114
0.54931,0.22219,0.71809,0,0.87933,10,0.23448,-16.107
0.51201,0.40659,0.70298,0,0.90437,10,0.23451,-16.104
0.98748,0.43551,0.60114,0,0.79609,10,0.23454,-16.102
0.65961,0.082878,0.66746,0,0.76589,10,0.23471,-16.089
0.67405,0.70209,0.73713,0,0.89525,10,0.2349,-16.075
0.43281,0.06507,0.69857,0,0.893,10,0.23493,-16.072
0.64698,0.50367,0.81391,0,0.91744,10,0.23501,-16.066
0.73326,0.13535,0.70654,0,0.85202,10,0.23509,-16.06
0.79809,0.49179,0.58642,0,0.64705,10,0.2351,-16.06
0.72189,0.30777,0.60282,0,0.77052,10,0.23515,-16.056
0.42345,0.3888,0.5519,0,0.64073,10,0.23516,-16.055
0.20261,0.30527,0.69769,0,0.83629,10,0.23526,-16.047
0.71455,0.17198,0.7805,0,0.8907,10,0.23532,-16.042
0.91348,0.033671,0.77541,0,0.96084,10,0.23535,-16.04
0.51066,0.19375,0.68172,0,0.83719,10,0.23542,-16.035
0.98589,0.014994,0.91705,0,0.90243,10,0.23545,-16.032
0.64523,0.1603,0.62853,0,0.87984,10,0.23547,-16.031
0.8237,0.50597,0.58045,0,0.67937,10,0.23549,-16.029
0.86172,0.14964,0.63904,0,0.7962,10,0.23552,-16.028
0.9924,0.62221,0.54173,0,0.54207,10,0.23555,-16.025
0.6915,0.72213,0.60141,0,0.8598,10,0.23568,-16.015
0.84678,0.26027,0.77558,0,0.79852,10,0.23569,-16.014
0.61149,0.34566,0.72824,0,0.90231,10,0.23573,-16.011
0.84447,0.31874,0.78601,0,0.93177,10,0.23578,-16.008
0.89365,0.99264,0.75051,0,0.90166,10,0.23581,-16.005
0.85052,0.59357,0.91576,0,0.96945,10,0.23582,-16.005
0.95901,0.47476,0.78926,0,0.91825,10,0.23584,-16.003
